,scaffold,scaffold_fold
2964,O=C1NC(=O)c2c1c(-c1ccccc1)c(-c1ccccc1)c(-c1ccc(-c3c(-c4ccccc4)c4c(c(-c5ccccc5)c3-c3ccccc3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)cc1)c2-c1ccccc1,8
2965,O=C1NC(=O)c2c(Oc3ccccc3Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)cc3)C4=O)cccc21,7
2966,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,2
2967,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccc(Oc8ccccc8)cc7)cc5)C6=O)cc4)cc3)cccc21,5
2968,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Cc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,3
2969,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(-c7ccccc7)cc5)C6=O)cc4)cc3)cccc21,9
2970,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,2
2971,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,3
2972,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccc(-c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)cccc21,2
2973,O=C1NC(=O)c2c(Oc3ccc(-c4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,4
2974,O=C1NC(=O)c2c(Oc3ccc(-c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccc(-c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)cccc21,4
2975,O=C1NC(=O)c2c(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)cccc21,7
2976,O=C1NC(=O)c2c(Oc3cccc(Oc4cccc5c4C(=O)N(c4ccc(Oc6ccccc6)cc4)C5=O)c3)cccc21,9
2977,O=C1NC(=O)c2c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)cccc21,9
2978,O=C1NC(=O)c2c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)cccc21,6
2979,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1,6
2980,O=C(Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1)c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1,4
2981,O=C(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(ON2C(=O)c3cccc(-c4ccc(Oc5ccccc5)cc4)c3C2=O)cc1,6
2982,O=C(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4cccc(Oc5ccccc5)c4)cc2)C3=O)cc1,7
2983,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccc(Oc8ccccc8)cc7)cc5)C6=O)cc4)cc3)cccc21,5
2984,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(-c7ccccc7)cc5)C6=O)cc4)cc3)cccc21,9
2985,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,2
2986,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,3
2987,O=C1NC(=O)c2c(Oc3ccc(Cc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccc(-c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)cccc21,2
2988,O=C1NC(=O)c2c(Oc3ccc(Oc4cccc5c4C(=O)N(c4ccccc4)C5=O)cc3)cccc21,8
2989,O=C1NC(=O)c2c(Oc3ccc(Oc4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,4
2990,O=C1NC(=O)c2c(Oc3ccc(Oc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)cccc21,4
2991,O=C1NC(=O)c2c(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccccc5)C6=O)cc4)cc3)cccc21,4
2992,O=C1NC(=O)c2c(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)cccc21,7
2993,O=C1NC(=O)c2c(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,5
2994,O=C1NC(=O)c2c(Oc3ccc(Sc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)cccc21,9
2995,O=C1NC(=O)c2c(Oc3ccc(Sc4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,3
2996,O=C1NC(=O)c2c(Oc3ccc(-c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)cccc21,5
2997,O=C1NC(=O)c2c(Oc3ccc(-c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)cccc21,9
2998,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,2
2999,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,2
3000,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,2
3001,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,6
3002,O=C(Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)NC7=O)cc5C4=O)c3)c2)c1)c1ccccc1,9
3003,O=C(Nc1ccc(NC(=O)c2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)NC6=O)cc4C3=O)c2)cc1)c1ccccc1,7
3004,O=C(Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)NC8=O)cc6C5=O)c4)cc3)c2)cc1)c1ccccc1,6
3005,O=C(Nc1ccc(Oc2ccc(Cc3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1)c1ccccc1,9
3006,O=C(Nc1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)NC7=O)cc5C4=O)c3)cc2)cc1)c1ccccc1,6
3007,O=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)NC8=O)cc6C5=O)c4)cc3)cc2)cc1)c1ccccc1,8
3008,O=C(Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1)c1ccccc1,6
3009,O=C(Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1)c1ccccc1,4
3010,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCCCOc3ccccc3)c1)C2=O,6
3011,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCOc3ccccc3)c1)C2=O,7
3012,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCOc3ccccc3)c1)C2=O,9
3013,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCOc3ccccc3)c1)C2=O,4
3014,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCOc3ccccc3)c1)C2=O,2
3015,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccccc3)c1)C2=O,3
3016,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,6
3017,O=C(Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)cc5)c4)cc3)cc2)c1)c1ccccc1,4
3018,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(OCCCCCOc3ccccc3)cc1)C2=O,3
3019,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(OCCCOc3ccccc3)cc1)C2=O,9
3020,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccccc4)c3)cc1)C2=O,6
3021,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccccc4)cc3)cc1)C2=O,7
3022,O=C1NC(=O)c2cc(-c3cc4c(cc3-c3ccccc3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)c(-c3ccccc3)cc21,6
3023,O=C1NC(=O)c2cc(-c3cc4c(cc3-c3ccccc3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)c(-c3ccccc3)cc21,6
3024,O=C1NC(=O)c2cc(-c3cc4c(cc3-c3ccccc3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)c(-c3ccccc3)cc21,6
3025,O=C1NC(=O)c2cc(-c3cc4c(cc3-c3ccccc3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)c(-c3ccccc3)cc21,6
3026,O=C(NCCNc1ccc(C=Cc2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,3
3027,O=C(Nc1ccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)NC4=O)c2)cc1)c1ccc2c(c1)C(=O)NC2=O,4
3028,O=C(Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,8
3029,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,9
3030,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,8
3031,O=C(Oc1ccccc1)c1ccc2c(c1)C(=O)NC2=O,5
3032,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)NC3=O)c(-c2ccccc2)c1)c1ccc2c(c1)C(=O)NC2=O,8
3033,O=C(Oc1ccc2cc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)ccc2c1)c1ccc2c(c1)C(=O)NC2=O,7
3034,O=C(Oc1ccc2cc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)ccc2c1)c1ccc2c(c1)C(=O)NC2=O,7
3035,O=C(Oc1ccc2cc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)ccc2c1)c1ccc2c(c1)C(=O)NC2=O,7
3036,O=C(Oc1ccc2ccccc2c1)c1ccc2c(c1)C(=O)NC2=O,4
3037,O=C(Oc1ccc(Cc2ccc(Cc3ccccc3)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,3
3038,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,8
3039,O=C(Oc1ccc(C2(c3ccccc3)CCCCC2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3040,O=C(Oc1ccc(C2(c3ccccc3)OC(=O)c3ccccc32)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3041,O=C(Oc1ccccc1)c1ccc2c(c1)C(=O)NC2=O,5
3042,O=C(Oc1ccccc1)c1ccc2c(c1)C(=O)NC2=O,5
3043,O=C(Oc1ccccc1)c1ccc2c(c1)C(=O)NC2=O,5
3044,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3045,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3046,O=C(Oc1ccc(-c2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,7
3047,O=C(Oc1ccc(-c2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,7
3048,O=C(Oc1ccc(-c2ccccc2)cc1)c1ccc2c(c1)C(=O)NC2=O,7
3049,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3050,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3051,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3052,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3053,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)NC4=O)cc2)cc1)c1ccc2c(c1)C(=O)NC2=O,6
3054,O=C(CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1cccc(Oc2ccccc2)c1,7
3055,O=C(CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Cc2ccccc2)cc1,9
3056,O=C(CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccccc2)cc1,5
3057,O=C(CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1,4
3058,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)N(CC1CCC3C4CCC(C4)C13)C2=O,2
3059,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)N(CC1CCCCC1)C2=O,2
3060,O=C(CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccccc1,7
3061,O=C(CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccccc2)cc1,4
3062,O=C(CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1cccc(Oc2ccccc2)c1,2
3063,O=C(CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Cc2ccccc2)cc1,9
3064,O=C(CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccccc1,3
3065,O=C(CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccccc2)cc1,3
3066,O=C(CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1,3
3067,O=C(CCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1cccc(Oc2ccccc2)c1,7
3068,O=C(CCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Cc2ccccc2)cc1,7
3069,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)NC2=O,4
3070,O=C(CCCCCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1cccc(Oc2ccccc2)c1,6
3071,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)NC2=O,4
3072,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)NC2=O,4
3073,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)NC2=O,4
3074,O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)NC2=O,4
3075,O=C(CN1C(=O)c2ccc(Cc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2cccc(Oc3ccccc3)c2)cc1,3
3076,O=C(CN1C(=O)c2ccc(Cc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1,2
3077,O=C(CN1C(=O)c2ccc(Cc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccccc4)cc3)cc2)cc1,6
3078,O=C(CN1C(=O)c2ccc(Cc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccccc4)cc3)cc2)cc1,7
3079,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3080,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)N(CC3CCC5C6CCC(C6)C35)C4=O)ccc21,4
3081,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3082,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3083,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3084,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3085,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3086,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3087,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3088,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)NC4=O)ccc21,4
3089,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)N(CCNc3ccc(N=Nc5ccccc5)cc3)C4=O)ccc21,5
3090,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)N(CCNc3ccc(N=Nc5ccccc5)cc3)C4=O)ccc21,5
3091,O=C1NC(=O)c2cc(Cc3ccc4c(c3)C(=O)N(CCNc3ccc(N=Nc5ccccc5)cc3)C4=O)ccc21,5
3092,O=C(Nc1ccc2c(c1)C(=O)NC2=O)Nc1cccc2c(NC(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccccc6c5-c5c(Oc6ccccc6)ccc6ccccc56)cc3)C4=O)cccc12,8
3093,O=C(Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccccc6c5-c5c(Oc6ccccc6)ccc6ccccc56)cc3)C4=O)cc2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,7
3094,O=C(Nc1ccc(Oc2ccc(NC(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccccc6c5-c5c(Oc6ccccc6)ccc6ccccc56)cc3)C4=O)cc2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,5
3095,O=C(Nc1ccc(Oc2ccc(NC(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccc(-c7ccccc7)cc6)cc(-c6ccccc6)n5)cc3)C4=O)cc2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,8
3096,O=C(Nc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(NC(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc7ccccc7c6-c6c(Oc7ccccc7)ccc7ccccc67)cc4)C5=O)cc3)n2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,9
3097,O=C(Nc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(NC(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)cc(-c7ccccc7)n6)cc4)C5=O)cc3)n2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,9
3098,O=C(Nc1ccc2c(c1)C(=O)NC2=O)Nc1cccc(NC(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccccc5c4-c4c(Oc5ccccc5)ccc5ccccc45)cc2)C3=O)n1,9
3099,O=C(Nc1ccc2c(c1)C(=O)NC2=O)OCCOc1ccc(Cc2ccc(OCCOC(=O)Nc3ccc4c(c3)C(=O)N(c3cccc([PH](=O)c5ccccc5)c3)C4=O)cc2)cc1,5
3100,O=C(Nc1ccc2c(c1)C(=O)NC2=O)OCCOc1ccc(Cc2ccc(OCCOC(=O)Nc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5ccccc5)c3)C4=O)cc2)cc1,9
3101,O=C(Nc1ccc2c(c1)C(=O)NC2=O)OCCOc1ccc(Cc2ccc(OCCOC(=O)Nc3ccc4c(c3)C(=O)N(c3cccc([PH](=O)c5ccccc5)c3)C4=O)cc2)cc1,5
3102,O=C(Nc1ccc2c(c1)C(=O)NC2=O)OCCOc1ccc(Cc2ccc(OCCOC(=O)Nc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5ccccc5)c3)C4=O)cc2)cc1,9
3103,O=C1NC(=O)c2cc(Oc3ccc(Cc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Oc8ccccc8)cc7)cc5)C6=O)cc4)cc3)ccc21,6
3104,O=C1NC(=O)c2cc(Oc3ccc(Cc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(-c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)ccc21,6
3105,O=C1NC(=O)c2cc(Oc3ccc(Cc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccccc%10)cc9)C9CC%10CC(C9)CC8C%10)cc7)cc5)C6=O)cc4)cc3)ccc21,4
3106,O=C1NC(=O)c2cc(Oc3ccc(Cc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,2
3107,O=C1NC(=O)c2cc(Oc3ccc(Cc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,8
3108,O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,4
3109,O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,3
3110,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)cc3)C4=O)ccc21,4
3111,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5Oc5ccccc5)cc3)C4=O)ccc21,7
3112,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccccc8)cc7)c7ccccc7-c7ccccc76)cc5)cc3)C4=O)ccc21,8
3113,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)ccc21,6
3114,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3
3115,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cc6ccccc6cc5Oc5ccccc5)cc3)C4=O)ccc21,2
3116,O=C1NC(=O)c2cc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)ccc21,6
3117,O=C1NC(=O)c2cc(Oc3cccc4c(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccccc7)cc5)C6=O)cccc34)ccc21,8
3118,O=C1NC(=O)c2cc(Oc3cccc4c(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccccc7)cc5)C6=O)cccc34)ccc21,8
3119,O=C1NC(=O)c2cc(Oc3cccc4c(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(Cc8ccccc8)cc7)cc5)C6=O)cccc34)ccc21,6
3120,O=C1NC(=O)c2cc(Oc3cccc4c(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cccc34)ccc21,4
3121,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccc(Oc2ccc3c(c2)C(=O)NC3=O)c1,5
3122,O=C(Nc1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1)c1cccc(Oc2ccc3c(c2)C(=O)NC3=O)c1,8
3123,O=C1NC(=O)c2cc(Oc3cccc(Oc4ccc5c(c4)C(=O)N(c4ccccc4)C5=O)c3)ccc21,5
3124,O=C1NC(=O)c2cc(Oc3cccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccccc6)cc4)C5=O)c3)ccc21,6
3125,O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc(Oc6ccc7c(c6)C(=O)NC7=O)c5)cc4C3=O)cc2)cc1,6
3126,O=C1NC(=O)c2cc(Oc3cccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccccc8)cc7)cc6)cc4)C5=O)c3)ccc21,4
3127,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(CC3CCC5C6CCC(C6)C35)C4=O)ccc21,4
3128,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)NC4=O)ccc21,7
3129,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)NC4=O)ccc21,7
3130,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)NC4=O)ccc21,7
