subset,id,target_type,top1_sim,top3_sim,top5_sim,g_exact_twin,g_density_95,g_density_90,g_density_85
train,3848,tg,0.8,0.8,0.6511628,0.0,0.0,0.0,0.0
train,3849,tg,0.8,0.63414633,0.6037736,0.0,0.0,0.0,0.0
train,3850,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3851,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3852,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3853,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3854,tg,1.0,1.0,1.0,1.0,0.0013504389,0.0013504389,0.0013504389
train,3855,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3856,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3857,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3858,tg,1.0,1.0,1.0,1.0,0.0011814346,0.0011814346,0.0011814346
train,3859,tg,0.65217394,0.5813953,0.54761904,0.0,0.0,0.0,0.0
train,3860,tg,0.65217394,0.5471698,0.5319149,0.0,0.0,0.0,0.0
train,3861,tg,0.5319149,0.40816328,0.4,0.0,0.0,0.0,0.0
train,3862,tg,0.6888889,0.54545456,0.46153846,0.0,0.0,0.0,0.0
train,3863,tg,0.64179105,0.59210527,0.5479452,0.0,0.0,0.0,0.0
train,3864,tg,0.7209302,0.5531915,0.45454547,0.0,0.0,0.0,0.0
train,3865,tg,0.7209302,0.61702126,0.61702126,0.0,0.0,0.0,0.0
train,3866,tg,0.6818182,0.6818182,0.61702126,0.0,0.0,0.0,0.0
train,3867,tg,0.82,0.62903225,0.52459013,0.0,0.0,0.0,0.0
train,3868,tg,0.7755102,0.6909091,0.5714286,0.0,0.0,0.0,0.0
train,3869,tg,0.5416667,0.5147059,0.46835443,0.0,0.0,0.0,0.0
train,3870,tg,0.6388889,0.5609756,0.5135135,0.0,0.0,0.0,0.0
train,3871,tg,0.42857143,0.34210527,0.3030303,0.0,0.0,0.0,0.0
train,3872,egc,1.0,0.47619048,0.4473684,1.0,0.00016877637,0.00016877637,0.00016877637
train,3873,egc,1.0,0.47619048,0.4473684,1.0,0.00016877637,0.00016877637,0.00016877637
train,3874,egc,0.5185185,0.5,0.41666666,0.0,0.0,0.0,0.0
train,3875,egc,0.4074074,0.37931034,0.34375,0.0,0.0,0.0,0.0
train,3876,egc,0.84444445,0.5,0.46551725,0.0,0.0,0.0,0.0
train,3877,egc,0.84444445,0.4375,0.42857143,0.0,0.0,0.0,0.0
train,3878,egc,0.5185185,0.4,0.37931034,0.0,0.0,0.0,0.0
train,3879,egc,0.53846157,0.37931034,0.36666667,0.0,0.0,0.0,0.0
train,3880,egc,1.0,0.85714287,0.6031746,1.0,0.00033755274,0.00033755274,0.0005063291
train,3881,egc,0.9655172,0.8833333,0.5714286,0.0,0.00016877637,0.00016877637,0.0005063291
train,3882,egc,0.90163934,0.85714287,0.5833333,0.0,0.0,0.00016877637,0.0006751055
train,3883,egc,0.68421054,0.575,0.575,0.0,0.0,0.0,0.0
train,3884,egc,0.58064514,0.46666667,0.38709676,0.0,0.0,0.0,0.0
train,3885,egc,0.58064514,0.46875,0.3888889,0.0,0.0,0.0,0.0
train,3886,tg,0.7704918,0.65625,0.4852941,0.0,0.0,0.0,0.0
train,3887,tg,0.88235295,0.65625,0.59016395,0.0,0.0,0.0,0.00016877637
train,3888,tg,0.88235295,0.72,0.64285713,0.0,0.0,0.0,0.00016877637
train,3889,tg,0.7704918,0.6393443,0.53125,0.0,0.0,0.0,0.0
train,3890,tg,0.87234044,0.6909091,0.6393443,0.0,0.0,0.0,0.00016877637
train,3891,tg,0.87234044,0.72,0.64285713,0.0,0.0,0.0,0.00016877637
train,3892,tg,0.6875,0.5510204,0.53061223,0.0,0.0,0.0,0.0
train,3893,tg,0.7051282,0.61333334,0.43421054,0.0,0.0,0.0,0.0
train,3894,tg,0.7051282,0.5,0.46,0.0,0.0,0.0,0.0
train,3895,tg,0.8873239,0.61904764,0.5,0.0,0.0,0.0,0.00016877637
train,3896,tg,0.8873239,0.5824176,0.4651163,0.0,0.0,0.0,0.00016877637
train,3897,tg,0.7808219,0.6666667,0.5714286,0.0,0.0,0.0,0.0
train,3898,tg,0.7808219,0.61445785,0.4949495,0.0,0.0,0.0,0.0
train,3899,tg,0.6567164,0.6376812,0.57746476,0.0,0.0,0.0,0.0
train,3900,tg,0.90163934,0.8548387,0.49253732,0.0,0.0,0.00016877637,0.0005063291
train,3901,tg,1.0,0.8548387,0.6031746,1.0,0.00016877637,0.00016877637,0.0005063291
train,3902,tg,0.57894737,0.53846157,0.509434,0.0,0.0,0.0,0.0
train,3903,tg,0.8636364,0.6031746,0.5849057,0.0,0.0,0.0,0.00016877637
train,3904,tg,0.8636364,0.57894737,0.55737704,0.0,0.0,0.0,0.00016880487
train,3905,tg,0.5862069,0.5074627,0.5,0.0,0.0,0.0,0.0
train,3906,tg,0.6727273,0.62711865,0.61290324,0.0,0.0,0.0,0.0
train,3907,tg,0.6551724,0.6166667,0.509434,0.0,0.0,0.0,0.0
train,3908,tg,0.7735849,0.63793105,0.41379312,0.0,0.0,0.0,0.0
train,3909,tg,0.7735849,0.63793105,0.5423729,0.0,0.0,0.0,0.0
train,3910,tg,0.9142857,0.75,0.6944444,0.0,0.0,0.00016877637,0.00016877637
train,3911,tg,0.675,0.6363636,0.59574467,0.0,0.0,0.0,0.0
train,3912,tg,0.6136364,0.58536583,0.5777778,0.0,0.0,0.0,0.0
train,3913,tg,0.9677419,0.72727275,0.7058824,0.0,0.00016877637,0.00016877637,0.00016877637
train,3914,tg,0.8636364,0.77272725,0.68085104,0.0,0.0,0.0,0.00016880487
train,3915,tg,0.9756098,0.7111111,0.627451,0.0,0.00016877637,0.00016877637,0.00033755274
train,3916,tg,0.9756098,0.6956522,0.6511628,0.0,0.00016877637,0.00016877637,0.00016877637
train,3917,tg,0.7631579,0.5609756,0.4509804,0.0,0.0,0.0,0.0
train,3918,tg,0.6122449,0.5714286,0.5714286,0.0,0.0,0.0,0.0
train,3919,tg,0.8108108,0.7948718,0.6976744,0.0,0.0,0.0,0.0
train,3920,tg,1.0,0.7619048,0.7111111,1.0,0.00016877637,0.00016877637,0.00016877637
train,3921,tg,0.7777778,0.7,0.6585366,0.0,0.0,0.0,0.0
train,3922,tg,0.7777778,0.68085104,0.627451,0.0,0.0,0.0,0.0
train,3923,tg,0.8717949,0.7777778,0.61904764,0.0,0.0,0.0,0.00016877637
train,3924,tg,0.80487806,0.71428573,0.6956522,0.0,0.0,0.0,0.0
train,3925,tg,0.8717949,0.77272725,0.6904762,0.0,0.0,0.0,0.00016877637
train,3926,eea,0.8333333,0.8333333,0.8333333,0.0,0.0,0.0,0.0
train,3927,egc,0.8333333,0.8333333,0.8333333,0.0,0.0,0.0,0.0
train,3928,ei,0.8333333,0.8333333,0.8333333,0.0,0.0,0.0,0.0
train,3929,nc,0.8333333,0.8333333,0.8333333,0.0,0.0,0.0,0.0
train,3930,egc,0.5769231,0.5185185,0.4848485,0.0,0.0,0.0,0.0
train,3931,egc,0.4848485,0.45454547,0.45,0.0,0.0,0.0,0.0
train,3932,egc,0.7647059,0.57575756,0.45714286,0.0,0.0,0.0,0.0
train,3933,egc,0.61538464,0.5555556,0.48387095,0.0,0.0,0.0,0.0
train,3934,egc,0.61538464,0.5769231,0.5185185,0.0,0.0,0.0,0.0
train,3935,egc,0.6,0.5185185,0.42857143,0.0,0.0,0.0,0.0
train,3936,egc,0.5897436,0.5555556,0.47727272,0.0,0.0,0.0,0.0
train,3937,egc,0.5,0.45833334,0.45833334,0.0,0.0,0.0,0.0
train,3938,egc,0.55172414,0.55172414,0.5,0.0,0.0,0.0,0.0
train,3939,eea,1.0,0.8333333,0.8333333,1.0,0.00016877637,0.00016877637,0.00016877637
train,3940,egb,1.0,0.8333333,0.8333333,1.0,0.00016877637,0.00016877637,0.00016877637
train,3941,ei,1.0,0.8333333,0.8333333,1.0,0.00016877637,0.00016877637,0.00016877637
train,3942,eps,1.0,0.8333333,0.8333333,1.0,0.00016877637,0.00016877637,0.00016877637
train,3943,egb,0.7241379,0.6896552,0.6896552,0.0,0.0,0.0,0.0
train,3944,eps,0.7241379,0.6896552,0.6896552,0.0,0.0,0.0,0.0
train,3945,eea,1.0,0.8888889,0.6896552,1.0,0.00016880487,0.00016880487,0.00067521946
train,3946,eps,1.0,0.8888889,0.6896552,1.0,0.00016880487,0.00016880487,0.00067521946
train,3947,eea,0.7692308,0.7692308,0.6896552,0.0,0.0,0.0,0.0
train,3948,egb,0.7692308,0.7692308,0.6896552,0.0,0.0,0.0,0.0
train,3949,nc,0.7692308,0.7692308,0.6896552,0.0,0.0,0.0,0.0
train,3950,egb,1.0,0.8888889,0.7241379,1.0,0.00016877637,0.00016877637,0.0005063291
train,3951,ei,1.0,0.8888889,0.7241379,1.0,0.00016877637,0.00016877637,0.0005063291
train,3952,egb,0.7692308,0.7692308,0.6363636,0.0,0.0,0.0,0.0
train,3953,ei,0.7692308,0.7692308,0.6363636,0.0,0.0,0.0,0.0
train,3954,eps,0.7692308,0.7692308,0.6363636,0.0,0.0,0.0,0.0
train,3955,nc,0.7692308,0.7692308,0.6363636,0.0,0.0,0.0,0.0
train,3956,ei,1.0,0.67741936,0.6451613,1.0,0.00016877637,0.00016877637,0.00016877637
train,3957,nc,1.0,0.67741936,0.6451613,1.0,0.00016877637,0.00016877637,0.00016877637
train,3958,eea,1.0,0.61538464,0.61538464,1.0,0.00016877637,0.00016877637,0.00016877637
train,3959,ei,1.0,0.61538464,0.61538464,1.0,0.00016877637,0.00016877637,0.00016877637
train,3960,eps,1.0,0.61538464,0.61538464,1.0,0.00016877637,0.00016877637,0.00016877637
train,3961,nc,1.0,0.61538464,0.61538464,1.0,0.00016877637,0.00016877637,0.00016877637
train,3962,eea,0.6363636,0.625,0.625,0.0,0.0,0.0,0.0
train,3963,egb,0.6363636,0.625,0.625,0.0,0.0,0.0,0.0
train,3964,eps,0.6363636,0.625,0.625,0.0,0.0,0.0,0.0
train,3965,eea,1.0,0.62857145,0.62857145,1.0,0.00016877637,0.00016877637,0.00016877637
train,3966,egb,1.0,0.62857145,0.62857145,1.0,0.00016877637,0.00016877637,0.00016877637
train,3967,eps,1.0,0.62857145,0.62857145,1.0,0.00016877637,0.00016877637,0.00016877637
train,3968,nc,1.0,0.62857145,0.62857145,1.0,0.00016877637,0.00016877637,0.00016877637
train,3969,eea,1.0,0.67741936,0.61290324,1.0,0.00016877637,0.00016877637,0.00016877637
train,3970,nc,1.0,0.67741936,0.61290324,1.0,0.00016877637,0.00016877637,0.00016877637
train,3971,eps,0.575,0.575,0.5641026,0.0,0.0,0.0,0.0
train,3972,nc,0.575,0.575,0.5641026,0.0,0.0,0.0,0.0
train,3973,egc,0.7631579,0.60465115,0.53488374,0.0,0.0,0.0,0.0
train,3974,egc,0.5365854,0.5365854,0.5121951,0.0,0.0,0.0,0.0
train,3975,egb,1.0,0.7755102,0.64444447,1.0,0.00016877637,0.00016877637,0.00016877637
train,3976,egc,0.90625,0.675,0.57894737,0.0,0.0,0.00016877637,0.00016877637
train,3977,egc,1.0,0.79545456,0.7619048,1.0,0.00016880487,0.00033760973,0.00033760973
train,3978,egc,0.8333333,0.7777778,0.71428573,0.0,0.0,0.0,0.0
train,3979,egc,0.82857144,0.74285716,0.71428573,0.0,0.0,0.0,0.0
train,3980,egc,0.45454547,0.45454547,0.45454547,0.0,0.0,0.0,0.0
train,3981,egc,1.0,0.37931034,0.3508772,1.0,0.00016877637,0.00016877637,0.00033755274
train,3982,eps,1.0,0.56,0.56,1.0,0.00016880487,0.00016880487,0.00016880487
train,3983,egb,0.8,0.63414633,0.6037736,0.0,0.0,0.0,0.0
train,3984,egc,0.8,0.63414633,0.6037736,0.0,0.0,0.0,0.0
train,3985,egc,0.76,0.57575756,0.516129,0.0,0.0,0.0,0.0
train,3986,egc,0.76,0.6785714,0.64,0.0,0.0,0.0,0.0
train,3987,eea,1.0,0.64,0.64,1.0,0.00016877637,0.00016877637,0.00016877637
train,3988,ei,1.0,0.64,0.64,1.0,0.00016877637,0.00016877637,0.00016877637
train,3989,eps,1.0,0.64,0.64,1.0,0.00016877637,0.00016877637,0.00016877637
train,3990,nc,1.0,0.64,0.64,1.0,0.00016877637,0.00016877637,0.00016877637
train,3991,egb,0.61538464,0.61538464,0.5769231,0.0,0.0,0.0,0.0
train,3992,nc,0.61538464,0.61538464,0.5769231,0.0,0.0,0.0,0.0
train,3993,eea,0.6,0.6,0.58064514,0.0,0.0,0.0,0.0
train,3994,ei,0.6,0.6,0.58064514,0.0,0.0,0.0,0.0
train,3995,eea,1.0,0.59375,0.59375,1.0,0.00016877637,0.00016877637,0.00016877637
train,3996,eps,1.0,0.59375,0.59375,1.0,0.00016877637,0.00016877637,0.00016877637
train,3997,nc,1.0,0.59375,0.59375,1.0,0.00016877637,0.00016877637,0.00016877637
train,3998,eea,0.59375,0.59375,0.59375,0.0,0.0,0.0,0.0
train,3999,egb,0.59375,0.59375,0.59375,0.0,0.0,0.0,0.0
train,4000,ei,0.59375,0.59375,0.59375,0.0,0.0,0.0,0.0
train,4001,eps,0.59375,0.59375,0.59375,0.0,0.0,0.0,0.0
train,4002,nc,0.59375,0.59375,0.59375,0.0,0.0,0.0,0.0
train,4003,egc,1.0,0.7352941,0.6944444,1.0,0.00016877637,0.00016877637,0.00016877637
train,4004,egb,1.0,0.6818182,0.6818182,1.0,0.00016877637,0.00016877637,0.00016877637
train,4005,ei,1.0,0.6818182,0.6818182,1.0,0.00016877637,0.00016877637,0.00016877637
train,4006,eps,1.0,0.6818182,0.6818182,1.0,0.00016877637,0.00016877637,0.00016877637
train,4007,nc,1.0,0.6818182,0.6818182,1.0,0.00016877637,0.00016877637,0.00016877637
train,4008,eea,0.65625,0.6363636,0.6363636,0.0,0.0,0.0,0.0
train,4009,egb,0.65625,0.6363636,0.6363636,0.0,0.0,0.0,0.0
train,4010,eps,0.65625,0.6363636,0.6363636,0.0,0.0,0.0,0.0
train,4011,ei,0.65625,0.65625,0.59375,0.0,0.0,0.0,0.0
train,4012,eps,0.65625,0.65625,0.59375,0.0,0.0,0.0,0.0
train,4013,egc,1.0,0.57894737,0.5081967,1.0,0.00016877637,0.00016877637,0.00016877637
train,4014,egc,0.7631579,0.46938777,0.41304347,0.0,0.0,0.0,0.0
train,4015,egc,1.0,0.84210527,0.6,1.0,0.00033755274,0.00033755274,0.00033755274
train,4016,egc,0.7627119,0.7241379,0.55172414,0.0,0.0,0.0,0.0
train,4017,egc,1.0,0.6909091,0.627451,1.0,0.00016877637,0.00016877637,0.00016877637
train,4018,egc,1.0,0.79545456,0.7777778,1.0,0.00016877637,0.00016877637,0.00033755274
train,4019,egc,0.6956522,0.6097561,0.59615386,0.0,0.0,0.0,0.0
train,4020,eea,1.0,0.6,0.516129,1.0,0.00016880487,0.00016880487,0.00016880487
train,4021,egb,1.0,0.6,0.516129,1.0,0.00016880487,0.00016880487,0.00016880487
train,4022,eps,1.0,0.6,0.516129,1.0,0.00016880487,0.00016880487,0.00016880487
train,4023,nc,1.0,0.6,0.516129,1.0,0.00016880487,0.00016880487,0.00016880487
train,4024,egc,0.71875,0.57894737,0.4857143,0.0,0.0,0.0,0.0
train,4025,egc,0.71875,0.5263158,0.44444445,0.0,0.0,0.0,0.0
train,4026,egc,0.79310346,0.79310346,0.76666665,0.0,0.0,0.0,0.0
train,4027,egc,0.9285714,0.8965517,0.8965517,0.0,0.0,0.00033755274,0.0011814346
train,4028,egc,0.96428573,0.96428573,0.96428573,0.0,0.0008440243,0.001181634,0.001181634
train,4029,egc,1.0,1.0,0.96428573,1.0,0.00084388186,0.00084388186,0.0011814346
train,4030,egc,1.0,1.0,0.96428573,1.0,0.00084388186,0.00084388186,0.0011814346
train,4031,eea,1.0,0.6111111,0.5151515,1.0,0.00016877637,0.00016877637,0.00016877637
train,4032,egb,1.0,0.6111111,0.5151515,1.0,0.00016877637,0.00016877637,0.00016877637
train,4033,eps,1.0,0.6111111,0.5151515,1.0,0.00016877637,0.00016877637,0.00016877637
train,4034,nc,1.0,0.6111111,0.5151515,1.0,0.00016877637,0.00016877637,0.00016877637
train,4035,eea,0.6111111,0.6111111,0.6111111,0.0,0.0,0.0,0.0
train,4036,ei,0.6111111,0.6111111,0.6111111,0.0,0.0,0.0,0.0
train,4037,egc,0.79310346,0.63076925,0.6164383,0.0,0.0,0.0,0.0
train,4038,egc,1.0,0.8108108,0.7714286,1.0,0.00016877637,0.00016877637,0.00016877637
train,4039,egc,0.84210527,0.675,0.55,0.0,0.0,0.0,0.0
train,4040,egc,1.0,0.6041667,0.54545456,1.0,0.00016877637,0.00016877637,0.00016877637
train,4041,egc,0.90625,0.8125,0.7714286,0.0,0.0,0.00016877637,0.00016877637
train,4042,egc,0.7837838,0.62222224,0.61904764,0.0,0.0,0.0,0.0
train,4043,egc,0.7837838,0.6904762,0.6041667,0.0,0.0,0.0,0.0
train,4044,eps,0.5833333,0.5416667,0.52380955,0.0,0.0,0.0,0.0
train,4045,nc,0.5833333,0.5416667,0.52380955,0.0,0.0,0.0,0.0
train,4046,egc,0.44680852,0.4347826,0.41860464,0.0,0.0,0.0,0.0
train,4047,eea,1.0,0.6666667,0.53125,1.0,0.00016877637,0.00016877637,0.00016877637
train,4048,egb,1.0,0.6666667,0.53125,1.0,0.00016877637,0.00016877637,0.00016877637
train,4049,eps,1.0,0.6666667,0.53125,1.0,0.00016877637,0.00016877637,0.00016877637
train,4050,eea,1.0,0.6666667,0.6666667,1.0,0.00016877637,0.00016877637,0.00016877637
train,4051,ei,1.0,0.6666667,0.6666667,1.0,0.00016877637,0.00016877637,0.00016877637
train,4052,egb,1.0,0.55172414,0.55172414,1.0,0.00016877637,0.00016877637,0.00016877637
train,4053,ei,1.0,0.55172414,0.55172414,1.0,0.00016877637,0.00016877637,0.00016877637
train,4054,eps,1.0,0.55172414,0.55172414,1.0,0.00016877637,0.00016877637,0.00016877637
train,4055,nc,1.0,0.55172414,0.55172414,1.0,0.00016877637,0.00016877637,0.00016877637
train,4056,ei,0.57575756,0.57575756,0.53125,0.0,0.0,0.0,0.0
train,4057,eps,0.57575756,0.57575756,0.53125,0.0,0.0,0.0,0.0
train,4058,eea,1.0,0.71428573,0.71428573,1.0,0.00016877637,0.00016877637,0.00016877637
train,4059,egb,1.0,0.71428573,0.71428573,1.0,0.00016877637,0.00016877637,0.00016877637
train,4060,ei,1.0,0.71428573,0.71428573,1.0,0.00016877637,0.00016877637,0.00016877637
train,4061,eps,1.0,0.71428573,0.71428573,1.0,0.00016877637,0.00016877637,0.00016877637
train,4062,nc,1.0,0.71428573,0.71428573,1.0,0.00016877637,0.00016877637,0.00016877637
train,4063,ei,0.6,0.6,0.59375,0.0,0.0,0.0,0.0
train,4064,nc,0.6,0.6,0.59375,0.0,0.0,0.0,0.0
train,4065,egb,0.59375,0.59375,0.5862069,0.0,0.0,0.0,0.0
train,4066,eps,0.59375,0.59375,0.5862069,0.0,0.0,0.0,0.0
train,4067,nc,0.59375,0.59375,0.5862069,0.0,0.0,0.0,0.0
train,4068,tg,0.9117647,0.90625,0.74285716,0.0,0.0,0.0005063291,0.0005063291
train,4069,tg,1.0,0.7647059,0.6944444,1.0,0.00016877637,0.00016877637,0.00016877637
train,4070,tg,0.65217394,0.6037736,0.6,0.0,0.0,0.0,0.0
train,4071,tg,0.84210527,0.8035714,0.59090906,0.0,0.0,0.0,0.0
train,4072,tg,1.0,0.54545456,0.5081967,1.0,0.00016880487,0.00016880487,0.00016880487
train,4073,tg,0.84313726,0.537037,0.5263158,0.0,0.0,0.0,0.0
train,4074,tg,0.95,0.6923077,0.53521127,0.0,0.0,0.00016877637,0.00016877637
train,4075,tg,0.95,0.54285717,0.5423729,0.0,0.0,0.00016877637,0.00016877637
train,4076,tg,0.7755102,0.7307692,0.6938776,0.0,0.0,0.0,0.0
train,4077,tg,0.7837838,0.725,0.6938776,0.0,0.0,0.0,0.0
train,4078,tg,0.85714287,0.84210527,0.7627119,0.0,0.0,0.0,0.00016877637
train,4079,tg,0.85714287,0.8214286,0.76666665,0.0,0.0,0.0,0.00033755274
train,4080,tg,0.9591837,0.8518519,0.8035714,0.0,0.00016877637,0.00016877637,0.0005063291
train,4081,tg,0.8867925,0.76666665,0.625,0.0,0.0,0.0,0.00033755274
train,4082,tg,0.9591837,0.8214286,0.7758621,0.0,0.00016880487,0.00016880487,0.00033760973
train,4083,tg,0.88372093,0.6938776,0.6097561,0.0,0.0,0.0,0.00016877637
train,4084,tg,0.84210527,0.84210527,0.47619048,0.0,0.0,0.0,0.0
train,4085,tg,1.0,0.84210527,0.6,1.0,0.00033755274,0.00033755274,0.00033755274
train,4086,tg,1.0,0.84210527,0.6,1.0,0.00033755274,0.00033755274,0.00033755274
train,4087,tg,0.6486486,0.6486486,0.6486486,0.0,0.0,0.0,0.0
train,4088,tg,1.0,1.0,0.5714286,1.0,0.0006751055,0.0006751055,0.0006751055
train,4089,tg,1.0,1.0,0.61702126,1.0,0.0006751055,0.0006751055,0.0006751055
train,4090,tg,1.0,1.0,0.61702126,1.0,0.0006751055,0.0006751055,0.0006751055
train,4091,tg,1.0,1.0,0.61702126,1.0,0.0006751055,0.0006751055,0.0006751055
train,4092,tg,1.0,1.0,0.61702126,1.0,0.00067521946,0.00067521946,0.00067521946
train,4093,tg,0.7241379,0.7169811,0.55172414,0.0,0.0,0.0,0.0
train,4094,tg,1.0,0.6530612,0.6226415,1.0,0.00016877637,0.00016877637,0.00016877637
train,4095,tg,0.89285713,0.64912283,0.5882353,0.0,0.0,0.0,0.00016877637
train,4096,tg,0.89285713,0.6981132,0.6363636,0.0,0.0,0.0,0.00016877637
train,4097,tg,0.6571429,0.62711865,0.6086956,0.0,0.0,0.0,0.0
train,4098,tg,0.84615386,0.7777778,0.7291667,0.0,0.0,0.0,0.0
train,4099,tg,1.0,0.79545456,0.7777778,1.0,0.00016877637,0.00016877637,0.00033755274
train,4100,tg,0.80851066,0.7291667,0.6226415,0.0,0.0,0.0,0.0
train,4101,tg,0.9285714,0.8965517,0.8965517,0.0,0.0,0.00033755274,0.0011814346
train,4102,tg,0.96428573,0.96428573,0.96428573,0.0,0.0008440243,0.001181634,0.001181634
train,4103,tg,1.0,1.0,0.96428573,1.0,0.00084388186,0.00084388186,0.0011814346
train,4104,tg,1.0,1.0,0.96428573,1.0,0.00084388186,0.00084388186,0.0011814346
train,4105,tg,1.0,1.0,0.96428573,1.0,0.0010126582,0.0010126582,0.001350211
train,4106,tg,0.7631579,0.5,0.4878049,0.0,0.0,0.0,0.0
train,4107,tg,0.90625,0.6097561,0.5263158,0.0,0.0,0.00016880487,0.00016880487
train,4108,tg,0.6888889,0.61702126,0.5192308,0.0,0.0,0.0,0.0
train,4109,tg,0.84210527,0.71794873,0.5652174,0.0,0.0,0.0,0.0
train,4110,tg,0.7906977,0.6097561,0.5294118,0.0,0.0,0.0,0.0
train,4111,tg,0.7906977,0.66,0.53061223,0.0,0.0,0.0,0.0
train,4112,tg,1.0,0.7714286,0.74358976,1.0,0.00016880487,0.00016880487,0.00016880487
train,4113,tg,0.92105263,0.85365856,0.74358976,0.0,0.0,0.00016877637,0.0005063291
train,4114,tg,0.90625,0.8125,0.7714286,0.0,0.0,0.00016877637,0.00016877637
train,4115,tg,0.9142857,0.8235294,0.7647059,0.0,0.0,0.00033755274,0.00033755274
train,4116,tg,1.0,0.6363636,0.58,1.0,0.00016877637,0.00016877637,0.00016877637
train,4117,tg,0.7222222,0.6944444,0.6304348,0.0,0.0,0.0,0.0
train,4118,tg,0.52380955,0.52380955,0.47826087,0.0,0.0,0.0,0.0
train,4119,tg,0.57894737,0.5294118,0.5090909,0.0,0.0,0.0,0.0
train,4120,tg,0.68292683,0.61702126,0.5869565,0.0,0.0,0.0,0.0
train,4121,tg,0.725,0.47619048,0.4651163,0.0,0.0,0.0,0.0
train,4122,tg,0.79310346,0.6376812,0.58208954,0.0,0.0,0.0,0.0
train,4123,tg,1.0,0.79545456,0.6904762,1.0,0.00016877637,0.00016877637,0.00016877637
train,4124,tg,1.0,0.7755102,0.64444447,1.0,0.00016877637,0.00016877637,0.00016877637
train,4125,tg,0.7777778,0.627907,0.5813953,0.0,0.0,0.0,0.0
train,4126,egc,0.7,0.7,0.5263158,0.0,0.0,0.0,0.0
train,4127,egb,0.7,0.6451613,0.6,0.0,0.0,0.0,0.0
train,4128,egc,0.7,0.6451613,0.6,0.0,0.0,0.0,0.0
train,4129,eps,0.7,0.6451613,0.6,0.0,0.0,0.0,0.0
train,4130,egc,0.7096774,0.5263158,0.5,0.0,0.0,0.0,0.0
train,4131,egc,0.9677419,0.7352941,0.7058824,0.0,0.00016877637,0.00016877637,0.00016877637
train,4132,egc,1.0,0.7948718,0.7619048,1.0,0.00016877637,0.00016877637,0.00016877637
train,4133,egc,0.6956522,0.6,0.58536583,0.0,0.0,0.0,0.0
train,4134,egc,0.8125,0.8,0.74285716,0.0,0.0,0.0,0.0
train,4135,egc,0.68421054,0.6388889,0.6388889,0.0,0.0,0.0,0.0
train,4136,egc,0.6216216,0.4864865,0.47368422,0.0,0.0,0.0,0.0
train,4137,egc,0.84090906,0.33333334,0.3275862,0.0,0.0,0.0,0.0
train,4138,egc,0.84090906,0.32692307,0.31578946,0.0,0.0,0.0,0.0
train,4139,egc,1.0,0.7017544,0.6862745,1.0,0.00033755274,0.00033755274,0.00033755274
train,4140,egc,0.88372093,0.6862745,0.5681818,0.0,0.0,0.0,0.00016880487
train,4141,egc,0.7017544,0.6779661,0.55263156,0.0,0.0,0.0,0.0
train,4142,egc,0.95652175,0.6779661,0.6603774,0.0,0.00033755274,0.00033755274,0.00033755274
train,4143,egc,1.0,0.7017544,0.6862745,1.0,0.00033755274,0.00033755274,0.00033755274
train,4144,egc,0.9230769,0.8055556,0.7826087,0.0,0.0,0.00016877637,0.00033755274
train,4145,tg,1.0,1.0,0.46153846,1.0,0.00067521946,0.00067521946,0.00067521946
train,4146,egc,0.4375,0.4117647,0.3888889,0.0,0.0,0.0,0.0
train,4147,tg,0.45454547,0.4117647,0.4117647,0.0,0.0,0.0,0.0
train,4148,egc,0.3529412,0.2962963,0.2857143,0.0,0.0,0.0,0.0
train,4149,egc,0.57894737,0.42857143,0.4117647,0.0,0.0,0.0,0.0
train,4150,egc,0.7,0.45833334,0.4090909,0.0,0.0,0.0,0.0
train,4151,egc,0.45833334,0.375,0.33333334,0.0,0.0,0.0,0.0
train,4152,egc,0.7,0.52,0.42307693,0.0,0.0,0.0,0.0
train,4153,egc,0.42857143,0.39285713,0.36363637,0.0,0.0,0.0,0.0
train,4154,egc,0.4,0.3846154,0.3846154,0.0,0.0,0.0,0.0
train,4155,tg,1.0,1.0,0.57894737,1.0,0.00067521946,0.00067521946,0.00067521946
train,4156,tg,1.0,1.0,0.8333333,1.0,0.0006751055,0.0006751055,0.0006751055
train,4157,eea,0.47826087,0.47826087,0.45833334,0.0,0.0,0.0,0.0
train,4158,egb,0.47826087,0.47826087,0.45833334,0.0,0.0,0.0,0.0
train,4159,tg,0.47142857,0.44594595,0.43835616,0.0,0.0,0.0,0.0
train,4160,tg,1.0,0.5641026,0.55,1.0,0.00016877637,0.00016877637,0.00016877637
train,4161,tg,0.9714286,0.5641026,0.47368422,0.0,0.00033755274,0.00033755274,0.00033755274
train,4162,tg,0.9714286,0.55,0.47619048,0.0,0.00016880487,0.00016880487,0.00016880487
train,4163,tg,1.0,0.56,0.48,1.0,0.00016877637,0.00016877637,0.00016877637
